ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
TPVG,2,5.0,4.08,C,9,,,neutral,0,simulated
TR,2,5.51,7.24,B,9,Confectioners,-15.3,neutral,6,simulated
TRAD,3,5.22,5.42,B,9,Shell Companies,,low_volume,5,simulated
TRC,2,5.5,7.18,B,9,Conglomerates,-5.3,low_volume,8,simulated
TRDA,3,5.0,4.12,C,9,,,neutral,0,polygon
TREE,2,5.81,9.09,B,9,Financial Conglomerates,-50.6,low_volume,8,simulated
TRGP,2,5.42,6.68,B,1,Oil & Gas Midstream,-6.5,neutral,7,simulated
TRGSU,2,5.54,7.42,B,9,Shell Companies,-0.4,low_volume,6,simulated
TRI,3,6.23,10.0,A,9,Specialty Business Services,-61.1,neutral,7,finnhub
TRIN,2,5.0,4.08,C,9,,,neutral,0,simulated
TRINI,2,5.0,4.08,C,9,,,neutral,0,simulated
TRIP,2,5.0,4.08,C,9,,,neutral,0,simulated
TRMB,2,5.0,4.08,C,9,,,neutral,0,simulated
TRN,2,4.82,2.97,B,9,Railroads,-3.7,neutral,7,simulated
TRNS,2,5.0,4.08,C,9,,,neutral,0,simulated
TROW,2,5.12,4.83,B,9,Asset Management,0.0,neutral,7,simulated
TRP,3,5.0,4.12,C,9,,,neutral,0,simulated
TRS,2,5.0,4.08,C,9,,,neutral,0,simulated
TRSG,2,5.0,4.08,C,9,,,neutral,0,simulated
TRST,2,5.0,4.08,C,9,,,neutral,0,simulated
TRT,3,6.05,10.0,B,2,Semiconductor Equipment & Materials,-35.7,low_volume,8,simulated
TRTX,2,5.0,4.08,C,9,,,neutral,0,simulated
TRUG,2,5.0,4.08,C,9,,,neutral,0,simulated
TRUP,2,6.03,10.0,B,9,Insurance - Property & Casualty,-57.3,neutral,7,simulated
TRVG,3,5.0,4.12,C,9,,,neutral,0,simulated
TRX,3,5.0,4.12,C,9,,,neutral,0,polygon
TS,2,5.0,4.08,C,9,,,neutral,0,simulated
TSAT,2,5.0,4.08,C,9,,,neutral,0,simulated
TSEM,3,5.0,4.12,C,9,,,neutral,0,simulated
TSHA,2,5.0,4.08,C,9,,,neutral,0,simulated
TSLA,2,5.0,4.08,C,9,,,neutral,0,simulated
TSM,2,5.62,7.92,B,2,Semiconductors,-3.3,neutral,7,simulated
TSN,2,5.33,6.13,B,9,Farm Products,-15.5,neutral,6,simulated
TSQ,3,5.0,4.12,C,9,,,neutral,0,simulated
TSSI,2,5.0,4.08,C,9,,,neutral,0,simulated
TT,2,5.0,4.08,C,9,,,neutral,0,simulated
TTAM,2,5.0,4.08,C,9,,,neutral,0,simulated
TTD,2,5.0,4.08,C,9,,,neutral,0,simulated
TTEK,3,5.0,4.12,C,9,,,neutral,0,finnhub
TTI,2,5.0,4.08,C,9,,,neutral,0,simulated
TTMI,3,5.39,6.42,B,2,Electronic Components,0.0,neutral,7,simulated
TTRX,2,5.0,4.08,C,9,,,neutral,0,simulated
TTWO,2,5.0,4.08,C,9,,,neutral,0,simulated
TULP,2,4.85,3.16,B,9,Advertising Agencies,-34.1,low_volume,7,simulated
TUSK,2,4.82,2.97,B,9,Conglomerates,-19.5,low_volume,8,simulated
TUYA,3,5.0,4.12,C,9,,,neutral,0,simulated
TVA,2,5.0,4.08,C,9,,,neutral,0,simulated
TVAIR,2,5.0,4.08,C,9,,,neutral,0,simulated
TVC,3,5.0,4.12,C,9,,,neutral,0,simulated
TVE,2,5.31,6.0,B,9,,-4.4,neutral,4,simulated
TVTX,2,5.0,4.08,C,9,,,neutral,0,simulated
TW,2,5.0,4.08,C,9,,,neutral,0,simulated
TWAV,3,5.0,4.12,C,9,,,neutral,0,finnhub
TWFG,2,5.36,6.31,B,9,Insurance Brokers,-40.6,low_volume,8,simulated
TWI,2,5.09,4.64,B,9,Farm & Heavy Construction Machinery,-33.9,low_volume,7,simulated
TWLO,2,5.35,6.25,C,6,,,neutral,0,simulated
TWLV,3,5.59,7.6,A,9,Shell Companies,-3.9,elevated_volume,6,finnhub
TWN,2,5.51,7.24,B,9,Asset Management,-5.2,elevated_volume,7,simulated
TWST,2,5.02,4.21,B,9,Diagnostics & Research,0.0,neutral,7,simulated
TXG,2,5.05,4.39,B,9,Health Information Services,-1.9,neutral,6,simulated
TXN,2,5.41,6.62,C,2,,,neutral,0,simulated
TYG,2,5.0,4.08,C,9,,,neutral,0,simulated
TYL,2,5.0,4.08,C,9,,,neutral,0,simulated
TYOYY,3,5.0,4.12,C,9,,,neutral,0,simulated
UAA,2,5.16,5.07,B,9,Apparel Manufacturing,-26.0,low_volume,7,simulated
UBER,2,5.0,4.08,C,9,,,neutral,0,simulated
UBS,3,5.0,4.12,C,9,,,neutral,0,simulated
UCAR,2,5.0,4.08,C,9,,,neutral,0,simulated
UCTT,2,5.0,4.08,C,9,,,neutral,0,simulated
UDR,2,5.22,5.45,B,9,REIT - Residential,-3.0,low_volume,7,simulated
UEC,2,5.35,6.25,C,1,,,neutral,0,simulated
UFCS,2,5.0,4.08,C,9,,,neutral,0,simulated
UFI,2,5.0,4.08,C,9,,,neutral,0,simulated
UG,2,5.0,4.08,C,9,,,neutral,0,simulated
UHGWW,3,5.0,4.12,C,9,,,neutral,0,finnhub
UHS,2,5.0,4.08,C,9,,,neutral,0,simulated
UHT,2,5.0,4.08,C,9,,,neutral,0,simulated
UI,3,5.92,9.54,B,3,Communication Equipment,-48.5,neutral,7,simulated
UIS,3,5.0,4.12,C,9,,,neutral,0,simulated
UK,2,5.89,9.59,B,9,Real Estate Services,-83.6,elevated_volume,7,simulated
ULBI,3,5.0,4.12,C,9,,,neutral,0,simulated
ULH,3,5.13,4.88,B,9,Trucking,-43.9,low_volume,7,simulated
ULTA,2,5.0,4.08,C,9,,,neutral,0,simulated
UMC,3,5.33,6.06,A,2,Semiconductors,-3.6,neutral,7,polygon
UMH,2,5.0,4.08,C,9,,,neutral,0,simulated
UNCY,2,5.0,4.08,C,9,,,neutral,0,simulated
UNH,2,4.66,1.98,B,9,Healthcare Plans,-0.2,low_volume,7,simulated
UNIT,3,5.0,4.12,C,9,,,neutral,0,simulated
UNP,2,5.0,4.08,C,9,,,neutral,0,simulated
UONE,3,5.0,4.12,C,9,,,neutral,0,simulated
UP,2,5.0,4.08,C,9,,,neutral,0,simulated
UPB,3,6.18,10.0,A,9,Biotechnology,-81.4,neutral,6,polygon
UPLD,3,5.0,4.12,C,9,,,neutral,0,simulated
UPS,2,4.98,3.96,B,9,Integrated Freight & Logistics,-4.8,neutral,6,simulated
UPST,2,5.35,6.25,C,8,,,neutral,0,simulated
UPWK,2,5.0,4.08,C,9,,,neutral,0,simulated
UPXI,3,5.0,4.12,C,9,,,neutral,0,finnhub
URG,2,5.35,6.25,C,1,,,neutral,0,simulated
URGN,2,5.0,4.08,C,9,,,neutral,0,simulated
URI,2,5.0,4.08,C,9,,,neutral,0,simulated
UROY,3,5.0,4.12,C,9,,,neutral,0,polygon
USA,3,4.93,3.7,A,9,Asset Management,-5.7,neutral,6,finnhub
USAS,2,5.84,9.28,B,9,Other Industrial Metals & Mining,-41.6,neutral,6,simulated
USB,2,5.0,4.08,C,9,,,neutral,0,simulated
USBC,2,5.0,4.08,C,9,,,neutral,0,simulated
USLM,2,5.7,8.41,B,9,Building Materials,-21.1,elevated_volume,7,simulated
USNA,3,5.63,7.83,B,9,Packaged Foods,-45.1,neutral,6,simulated
USPH,3,5.42,6.59,A,9,Medical Care Facilities,-28.4,neutral,7,polygon
UTG,2,5.0,4.08,C,9,,,neutral,0,simulated
UTHR,3,5.0,4.12,C,9,,,neutral,0,simulated
UTI,2,5.0,4.08,C,9,,,neutral,0,simulated
UTSI,2,5.0,4.08,C,9,,,neutral,0,simulated
UUUU,2,5.35,6.25,C,1,,,neutral,0,simulated
UYSCR,2,5.0,4.08,C,9,,,neutral,0,simulated
UZE,2,5.0,4.08,C,9,,,neutral,0,simulated
V,2,5.35,6.25,C,8,,,neutral,0,simulated
VABK,2,5.0,4.08,B,9,Banks - Regional,0.0,neutral,5,simulated
VALE,2,5.0,4.08,B,9,Other Industrial Metals & Mining,-9.6,neutral,6,simulated
VALN,2,5.0,4.08,C,9,,,neutral,0,simulated
VBIO,2,6.8,10.0,B,9,Biotechnology,-87.7,dark_pool_buying,7,simulated
VCTR,2,5.0,4.08,C,9,,,neutral,0,simulated
VCV,3,5.0,4.12,C,9,,,neutral,0,finnhub
VECO,2,5.0,4.08,C,9,,,neutral,0,simulated
VEEA,2,5.0,4.08,C,9,,,neutral,0,simulated
VEEV,2,6.14,10.0,B,6,Health Information Services,-47.4,low_volume,8,simulated
VEL,2,5.0,4.08,C,9,,,neutral,0,simulated
VELO,2,5.38,6.43,B,3,Computer Hardware,-17.4,elevated_volume,8,simulated
VERA,2,5.0,4.08,C,9,,,neutral,0,simulated
VET,3,5.0,4.12,C,9,,,neutral,0,polygon
VFC,2,5.23,5.51,B,9,Apparel Manufacturing,-16.3,neutral,6,simulated
VFL,3,5.08,4.59,B,9,Asset Management,-0.1,neutral,5,simulated
VFS,2,5.0,4.08,C,9,,,neutral,0,simulated
VGAS,2,5.0,4.08,C,9,,,neutral,0,simulated
VGI,3,5.22,5.42,A,9,Asset Management,-2.7,low_volume,6,polygon
VHCPU,2,4.97,3.9,B,9,Shell Companies,-0.2,low_volume,6,simulated
VHUB,3,5.0,4.12,C,9,,,neutral,0,polygon
VIA,2,6.31,10.0,B,5,Software - Application,-73.9,neutral,7,simulated
VIASP,3,5.0,4.12,C,9,,,neutral,0,polygon
VIAV,2,5.0,4.08,C,9,,,neutral,0,simulated
VICR,3,5.0,4.12,C,9,,,neutral,0,simulated
VINP,2,5.0,4.08,C,9,,,neutral,0,simulated
VIPS,2,5.0,4.08,C,9,,,neutral,0,simulated
VIRT,2,5.0,4.08,C,9,,,neutral,0,simulated
VIV,3,5.23,5.47,A,9,Telecom Services,-20.0,neutral,7,polygon
VKI,2,5.0,4.08,C,9,,,neutral,0,simulated
VKQ,2,4.99,4.02,B,9,Asset Management,0.0,low_volume,6,simulated
VKTX,2,5.65,8.1,B,9,Biotechnology,-30.2,neutral,5,simulated
VLO,2,5.56,7.55,B,1,Oil & Gas Refining & Marketing,-8.2,neutral,7,simulated
VLY,3,4.91,3.59,B,9,Banks - Regional,-2.1,neutral,6,simulated
VLYPN,2,5.0,4.08,C,9,,,neutral,0,simulated
VMC,2,5.0,4.08,C,9,,,neutral,0,simulated
VMD,2,5.0,4.08,C,9,,,neutral,0,simulated
VMET,3,5.0,4.12,C,9,,,neutral,0,polygon
VNDA,3,5.57,7.48,B,9,Biotechnology,-40.1,neutral,6,simulated
VNET,3,5.0,4.12,C,9,,,neutral,0,simulated
VNME,3,5.35,6.18,B,9,Shell Companies,0.0,elevated_volume,6,simulated
VNO,3,4.59,1.7,A,9,REIT - Office,-9.7,neutral,6,polygon
VNOM,3,5.0,4.12,C,9,,,neutral,0,finnhub
VOC,2,5.51,7.24,B,1,Oil & Gas E&P,-21.5,low_volume,7,simulated
VOR,3,5.85,9.13,B,9,Biotechnology,-73.7,neutral,5,simulated
VOYA,2,5.0,4.08,C,9,,,neutral,0,simulated
VOYG,2,5.0,4.08,C,9,,,neutral,0,simulated
VPV,2,5.0,4.08,C,9,,,neutral,0,simulated
VREX,2,5.0,4.08,C,9,,,neutral,0,simulated
VRNS,2,5.41,6.62,C,7,,,neutral,0,simulated
VRSK,2,5.0,4.08,C,9,,,neutral,0,simulated
VRSN,2,5.0,4.08,C,9,,,neutral,0,simulated
VRT,2,5.27,5.75,B,3,Electrical Equipment & Parts,-17.8,neutral,7,simulated
VRTS,3,5.0,4.12,C,9,,,neutral,0,finnhub
VS,2,5.0,4.08,C,9,,,neutral,0,simulated
VSAT,2,5.0,4.08,C,9,,,neutral,0,simulated
VSCO,3,5.0,4.12,C,9,,,neutral,0,simulated
VSEE,3,5.0,4.12,C,9,,,neutral,0,finnhub
VSH,2,5.0,4.08,C,9,,,neutral,0,simulated
VST,2,5.35,6.25,C,1,,,neutral,0,simulated
VSTD,2,5.0,4.08,C,9,,,neutral,0,simulated
VTIX,2,5.0,4.08,C,9,,,neutral,0,simulated
VTOL,2,5.0,4.08,C,9,,,neutral,0,simulated
VTR,2,5.0,4.08,C,9,,,neutral,0,simulated
VTSI,3,5.0,4.12,C,9,,,neutral,0,finnhub
VVOS,2,5.74,8.66,B,9,Medical Devices,-92.4,low_volume,8,simulated
VVR,2,4.93,3.65,B,9,Asset Management,-11.4,neutral,6,simulated
VVV,2,5.0,4.08,C,9,,,neutral,0,simulated
VYX,2,6.2,10.0,B,3,Information Technology Services,-48.3,neutral,6,simulated
VZ,2,5.0,4.08,C,9,,,neutral,0,simulated
VZLA,2,5.54,7.42,B,9,Other Industrial Metals & Mining,-46.7,neutral,6,simulated
W,2,5.0,4.08,C,9,,,neutral,0,simulated
WALD,3,4.89,3.47,A,9,Household & Personal Products,-42.2,low_volume,7,polygon
WAT,3,4.91,3.59,B,9,Diagnostics & Research,-11.3,low_volume,8,simulated
WATT,2,5.0,4.08,C,9,,,neutral,0,simulated
WAY,3,5.89,9.37,A,9,Health Information Services,-54.8,low_volume,8,polygon
WB,2,5.0,4.08,C,9,,,neutral,0,simulated
WBD,2,5.23,5.51,B,9,Entertainment,-10.9,neutral,6,simulated
WBTN,2,5.79,8.97,B,5,Internet Content & Information,-41.1,low_volume,7,simulated
WBUY,2,5.0,4.08,C,9,,,neutral,0,simulated
WCC,3,5.0,4.12,C,9,,,neutral,0,simulated
WDC,2,5.0,4.08,C,9,,,neutral,0,simulated
WDFC,2,4.82,2.97,B,9,Specialty Chemicals,-9.0,neutral,7,simulated
WDI,3,5.0,4.12,C,9,,,neutral,0,finnhub
WDS,3,5.0,4.12,C,9,,,neutral,0,polygon
WEC,2,5.56,7.55,B,1,Utilities - Regulated Electric,-2.2,neutral,7,simulated
WELL,2,5.31,6.0,B,9,REIT - Healthcare Facilities,-2.8,neutral,7,simulated
WEN,2,5.53,7.36,B,9,Restaurants,-41.1,low_volume,7,simulated
WENNU,2,5.0,4.08,C,9,,,neutral,0,simulated
WES,2,5.42,6.68,B,1,Oil & Gas Midstream,-7.6,neutral,7,simulated
WEST,3,5.07,4.53,A,9,Packaged Foods,-4.4,neutral,7,finnhub
WETO,3,5.98,9.9,B,4,Software - Infrastructure,-62.1,neutral,7,simulated
WEYS,2,5.0,4.08,C,9,,,neutral,0,simulated
WF,2,5.19,5.26,B,9,Banks - Regional,-21.4,neutral,6,simulated
WFC,2,5.0,4.08,C,9,,,neutral,0,simulated
WFCF,2,5.13,4.89,B,9,Specialty Business Services,-36.2,low_volume,7,simulated
WFF,2,5.0,4.08,C,9,,,neutral,0,simulated
WGO,2,5.0,4.08,C,9,,,neutral,0,simulated
WGSWW,2,5.0,4.08,C,9,,,neutral,0,simulated
WHF,3,5.0,4.12,C,9,,,neutral,0,polygon
WHLRD,3,5.0,4.12,C,9,,,neutral,0,polygon
WHLRL,2,5.0,4.08,C,9,,,neutral,0,simulated
WHR,2,5.0,4.08,C,9,,,neutral,0,simulated
WHWK,3,5.0,4.12,C,9,,,neutral,0,finnhub
WICOF,3,5.0,4.12,C,9,,,neutral,0,simulated
WINA,2,5.0,4.08,C,9,,,neutral,0,simulated
WIT,2,5.0,4.08,C,9,,,neutral,0,simulated
WKEY,3,6.52,10.0,A,2,Semiconductors,-55.5,low_volume,8,polygon
WKHS,2,5.0,4.08,C,9,,,neutral,0,simulated
WLDS,2,6.27,10.0,B,9,Consumer Electronics,-97.1,elevated_volume,8,simulated
WLII,2,5.0,4.08,C,9,,,neutral,0,simulated
WLIIU,2,5.0,4.08,C,9,,,neutral,0,simulated
WLIIW,2,5.0,4.08,C,9,,,neutral,0,simulated
WLK,2,5.0,4.08,C,9,,,neutral,0,simulated
WLY,2,5.0,4.08,C,9,,,neutral,0,simulated
WM,2,5.0,4.08,C,9,,,neutral,0,simulated
WMB,2,5.0,4.08,C,9,,,neutral,0,simulated
WMS,3,5.0,4.12,C,9,,,neutral,0,finnhub
WMT,2,5.0,4.08,C,9,,,neutral,0,simulated
WNEB,2,5.0,4.08,B,9,Banks - Regional,-4.3,neutral,6,simulated
WOLF,2,5.41,6.62,C,2,,,neutral,0,simulated
WPAC,2,5.0,4.08,C,9,,,neutral,0,simulated
WPM,2,5.0,4.08,C,9,,,neutral,0,simulated
WPRT,2,5.0,4.08,C,9,,,neutral,0,simulated
WRB,2,5.08,4.58,B,9,Insurance - Property & Casualty,-10.7,neutral,5,simulated
WRBY,2,4.75,2.54,B,9,Medical Instruments & Supplies,-12.6,neutral,7,simulated
WRD,3,5.77,8.66,A,5,Software - Application,-48.3,neutral,7,finnhub
WRN,2,5.0,4.08,C,9,,,neutral,0,simulated
WS,2,5.0,4.08,C,9,,,neutral,0,simulated
WSBCO,3,5.37,6.3,A,9,Banks - Regional,0.0,low_volume,7,finnhub
WSHP,2,5.0,4.08,C,9,,,neutral,0,simulated
WSR,2,5.0,4.08,C,9,,,neutral,0,simulated
WST,2,5.0,4.08,C,9,,,neutral,0,simulated
WSTNR,3,5.0,4.12,C,9,,,neutral,0,polygon
WT,3,5.0,4.12,C,9,,,neutral,0,finnhub
WTFC,2,5.0,4.08,C,9,,,neutral,0,simulated
WTI,3,5.0,4.12,C,9,,,neutral,0,polygon
WTS,2,5.0,4.08,C,9,,,neutral,0,simulated
WTTR,2,5.0,4.08,C,9,,,neutral,0,simulated
WTW,2,5.0,4.08,C,9,,,neutral,0,simulated
WU,2,5.0,4.08,C,9,,,neutral,0,simulated
WULF,2,5.26,5.69,B,3,Capital Markets,0.0,neutral,6,simulated
WVVI,2,5.0,4.08,C,9,,,neutral,0,simulated
WW,2,5.0,4.08,C,9,,,neutral,0,simulated
WWD,2,5.0,4.08,C,9,,,neutral,0,simulated
WY,2,5.0,4.08,C,9,,,neutral,0,simulated
WYNN,2,5.0,4.08,C,9,,,neutral,0,simulated
XBP,3,5.82,8.95,B,4,Software - Infrastructure,-85.3,low_volume,7,simulated
XBPEW,2,5.0,4.08,C,9,,,neutral,0,simulated
XCBEU,3,5.0,4.12,C,9,,,neutral,0,finnhub
XE,2,5.0,4.08,C,9,,,neutral,0,simulated
XEL,2,5.77,8.85,B,1,Utilities - Regulated Electric,-3.4,neutral,6,simulated
XELLL,2,5.0,4.08,C,9,,,neutral,0,simulated
XFAB,3,5.0,4.12,C,9,,,neutral,0,simulated
XFLH,2,6.03,10.0,B,9,Shell Companies,-2.6,dark_pool_buying,6,simulated
XFLT,2,5.0,4.08,C,9,,,neutral,0,simulated
XNCR,2,5.24,5.57,B,9,Biotechnology,-33.8,neutral,6,simulated
XNDU,3,6.61,10.0,B,4,Software - Infrastructure,-63.3,low_volume,8,simulated
XOM,2,5.42,6.68,B,1,Oil & Gas Integrated,-16.9,neutral,6,simulated
XOMAO,2,5.0,4.08,C,9,,,neutral,0,simulated
XOMAP,3,5.0,4.12,C,9,,,neutral,0,finnhub
XOSWW,3,4.85,3.23,A,9,,0.0,elevated_volume,5,finnhub
XP,2,5.0,4.08,C,9,,,neutral,0,simulated
XPEL,3,5.0,4.12,C,9,,,neutral,0,simulated
XPER,3,5.0,4.12,C,9,,,neutral,0,simulated
XPL,2,5.0,4.08,C,9,,,neutral,0,simulated
XPO,3,5.23,5.47,B,9,Trucking,-5.1,neutral,7,simulated
XPOF,3,5.0,4.12,C,9,,,neutral,0,simulated
XRX,2,5.0,4.08,C,9,,,neutral,0,simulated
XRXDW,3,5.0,4.12,C,9,,,neutral,0,finnhub
XSLLW,2,5.0,4.08,C,9,,,neutral,1,simulated
XTIA,3,5.8,8.84,B,9,Aerospace & Defense,-55.7,low_volume,8,simulated
XTLB,2,5.0,4.08,C,9,,,neutral,0,simulated
XXI,2,5.0,4.08,C,9,,,neutral,0,simulated
XXII,3,6.07,10.0,A,9,Tobacco,-99.9,elevated_volume,8,finnhub
XYL,2,5.0,4.08,C,9,,,neutral,0,simulated
XYZ,3,5.0,4.12,C,9,,,neutral,0,simulated
XZO,2,5.0,4.08,C,9,,,neutral,0,simulated
YCY,2,5.0,4.08,C,9,,,neutral,0,simulated
YDES,3,5.0,4.12,C,9,,,neutral,0,finnhub
YDKG,2,5.0,4.08,C,9,,,neutral,0,simulated
YEXT,3,5.0,4.12,C,9,,,neutral,0,finnhub
YI,3,5.0,4.12,C,9,,,neutral,0,simulated
YIBO,3,5.0,4.12,C,9,,,neutral,0,finnhub
YOOV,2,5.0,4.08,C,9,,,neutral,0,simulated
YORW,2,5.0,4.08,C,9,,,neutral,0,simulated
YOUL,3,5.0,4.12,C,9,,,neutral,0,finnhub
YPF,2,5.27,5.75,B,1,Oil & Gas Integrated,-9.1,neutral,7,simulated
YSG,2,5.0,4.08,C,9,,,neutral,0,simulated
YSXT,2,5.0,4.08,C,9,,,neutral,0,simulated
YTRA,2,5.81,9.09,B,9,Travel Services,-50.3,elevated_volume,8,simulated
YUM,2,5.0,4.08,C,9,,,neutral,0,simulated
YXT,2,5.0,4.08,C,9,,,neutral,0,simulated
Z,3,5.0,4.12,C,9,,,neutral,0,simulated
ZBAO,3,6.07,10.0,B,9,Insurance Brokers,-53.6,neutral,7,simulated
ZBH,2,4.75,2.54,B,9,Medical Devices,-16.5,neutral,7,simulated
ZBRA,2,5.0,4.08,C,9,,,neutral,0,simulated
ZEOWW,2,5.0,4.08,C,9,,,neutral,0,simulated
ZION,2,4.75,2.54,B,9,Banks - Regional,-0.8,neutral,6,simulated
ZIONP,2,5.0,4.08,C,9,,,neutral,0,simulated
ZIP,2,5.0,4.08,C,9,,,neutral,0,simulated
ZKPW,2,5.23,5.51,C,9,,,neutral,1,simulated
ZM,2,5.35,6.25,C,6,,,neutral,0,simulated
ZONE,3,5.0,4.12,C,9,,,neutral,0,simulated
ZOOZ,2,5.74,8.66,B,9,Specialty Retail,-92.6,elevated_volume,8,simulated
ZS,2,5.41,6.62,C,7,,,neutral,0,simulated
ZTEK,2,5.0,4.08,C,9,,,neutral,0,simulated
ZTR,2,4.99,4.02,B,9,,-1.6,low_volume,5,simulated
ZTS,2,5.0,4.08,C,9,,,neutral,0,simulated
ZUMZ,3,5.0,4.12,C,9,,,neutral,0,finnhub
ZYBT,3,5.0,4.12,C,9,,,neutral,0,polygon
